Movie ID,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
34954266,0.0,0.9610000000000001,0.0,0.0,0.737,0.0,0.312,1.625
1463335,0.678,4.297,1.063,2.251,8.275,1.898,1.783,7.959
3092323,5.007,5.383,1.977,5.881,7.821,3.33,4.054,5.644
1969580,1.572,3.398,1.079,5.567,9.339,4.013,2.773,7.804
10404153,7.713,6.506,7.077,16.485,10.067,15.644,2.875,20.887
11760645,0.0,0.766,0.0,2.3689999999999998,0.781,0.719,0.0,0.586
3945952,8.586,4.093,6.983,14.78,6.407,11.381,3.952,18.568
642744,12.88,11.586,7.782,13.528,9.907,11.955,10.863999999999999,17.046
31519189,0.0,0.906,0.133,0.125,1.721,0.34400000000000003,1.0699999999999998,1.2029999999999998
444245,12.372,8.796000000000001,2.8440000000000003,13.988,1.782,5.586,2.226,13.317
6169082,0.897,0.523,1.3860000000000001,4.4830000000000005,0.955,0.828,0.617,9.924
14334939,0.47,1.1480000000000001,0.539,0.0,1.157,0.0,0.0,0.907
5724053,0.0,1.0939999999999999,1.0230000000000001,1.127,1.529,0.6,0.289,2.132
7469030,0.544,0.9299999999999999,1.117,1.534,1.866,2.709,0.0,2.281
32455629,12.208,12.793000000000001,7.1240000000000006,11.821,6.202,13.274000000000001,3.554,9.485
3167956,32.918,12.803,10.912,45.477,7.926,16.403,9.092,14.039
32377792,1.095,0.859,0.656,3.816,1.453,3.3040000000000003,1.3279999999999998,0.5
5652838,0.25,1.724,1.8199999999999998,0.349,0.726,0.614,0.9450000000000001,3.2030000000000003
18368887,0.0,2.227,0.125,1.0979999999999999,2.5300000000000002,0.0,0.828,3.3040000000000003
2705839,10.0,11.236,4.679,23.438,15.512,11.39,5.694,16.442
28374580,1.214,1.6320000000000001,0.656,2.214,0.485,0.886,1.2650000000000001,4.0009999999999994
15371070,0.851,0.0,0.734,0.969,0.0,1.187,0.0,0.0
29010224,0.337,4.805,0.25,1.142,5.134,0.509,1.0310000000000001,8.671
15239088,0.0,0.0,0.133,0.375,0.0,0.0,0.0,2.25
11924028,9.318,12.684,2.8289999999999997,16.577,18.176,8.897,5.147,22.473
32638698,0.484,1.828,0.0,0.677,5.291,0.719,1.328,5.384
4829230,1.293,3.992,1.367,2.745,6.917,1.583,0.5469999999999999,3.718
20343515,1.561,3.195,1.742,5.198,1.133,2.8129999999999997,0.648,2.702
31192332,1.181,8.25,0.359,1.8599999999999999,9.542,4.212,1.923,8.461
20798851,0.0,0.411,0.0,1.225,0.729,0.42300000000000004,0.0,2.3979999999999997
13569155,8.458,4.532,6.227,17.802,5.255,1.0010000000000001,0.586,7.851
1339563,25.005,14.99,12.646,40.494,13.852,20.046,10.083,27.443
12186683,3.7430000000000003,0.492,2.782,3.802,0.0,2.331,0.0,1.563
10811554,14.451,12.53,5.2509999999999994,17.65,14.307,16.218,6.483,19.787
10775525,6.5969999999999995,3.211,2.2030000000000003,12.233,3.22,4.276,2.343,7.968
3565940,10.029,8.866999999999999,3.1029999999999998,12.167,7.958,5.7509999999999994,5.7170000000000005,10.577
8590427,1.815,3.3970000000000002,1.312,1.686,5.772,5.483,1.625,3.5220000000000002
10835849,2.004,2.235,0.664,1.921,1.6219999999999999,0.0,0.477,2.539
35197372,0.409,0.0,0.352,0.734,0.645,0.703,0.0,2.211
10304105,12.962,9.027,4.27,28.245,6.948,16.42,2.968,14.264000000000001
18733013,0.344,1.4769999999999999,0.258,0.0,3.7430000000000003,0.602,0.929,0.516
32694962,0.0,2.797,0.0,1.212,4.006,0.8130000000000001,0.0,5.281
25382860,0.0,2.054,0.258,0.0,2.242,0.0,1.289,2.406
21044888,1.082,2.14,0.485,1.302,2.186,1.8639999999999999,0.0,2.492
14611324,0.515,0.0,0.0,0.839,1.365,1.438,0.0,0.75
534408,1.784,1.57,0.758,1.3639999999999999,1.86,1.469,1.422,2.4850000000000003
15553721,0.176,1.666,0.0,1.145,1.675,0.887,0.414,2.0309999999999997
8969561,7.34,3.1790000000000003,1.188,12.506,1.643,2.412,0.0,16.394000000000002
2398332,4.806,6.6,1.8439999999999999,8.509,5.768,5.622,1.422,10.906
452211,1.056,1.5,1.172,1.395,2.607,1.892,1.0230000000000001,6.228
1688060,6.47,6.551,4.024,7.261,7.201,6.042,1.5150000000000001,23.839
34484544,0.0,1.554,0.0,0.25,3.044,0.0,1.071,2.914
25549165,0.0,1.363,0.0,0.266,3.9699999999999998,0.53,1.157,5.047
4107291,0.0,1.976,0.0,0.0,2.793,0.0,0.0,2.3200000000000003
5637772,11.156,3.835,2.617,11.785,10.031,4.395,2.188,14.766
29752895,3.263,2.5629999999999997,0.508,6.3919999999999995,2.295,2.422,2.18,6.4190000000000005
32427108,0.206,2.633,1.509,4.5489999999999995,2.1470000000000002,0.344,0.539,1.6960000000000002
15352210,10.108,10.389,3.343,16.505,11.688,4.547,5.086,25.459
14613035,4.337,7.312,2.445,8.539,5.566,3.854,9.479,7.696
12155366,1.88,6.367,1.639,3.441,4.192,3.089,5.604,2.4059999999999997
23160762,6.517,11.515,2.601,11.007,14.735,5.75,3.789,29.491
6982498,2.4669999999999996,5.977,1.0150000000000001,6.155,6.57,4.039,2.234,11.633000000000001
23936430,1.719,1.5619999999999998,1.4529999999999998,2.427,2.61,1.939,0.0,2.204
17850156,0.727,6.069999999999999,1.453,2.461,3.878,2.412,3.977,3.992
18250205,2.665,14.786,1.775,3.995,11.637,1.4460000000000002,10.175,18.361
15397951,1.4089999999999998,0.357,0.851,2.238,0.515,1.281,0.742,0.461
25947669,4.699,7.469,2.9939999999999998,11.004,7.112,6.0969999999999995,4.765,6.782
26810077,2.053,9.398,1.2730000000000001,2.875,7.569,3.319,1.7810000000000001,9.641
19870531,31.528,13.554,15.658,51.981,20.478,25.253,11.438,27.507
17341391,3.38,1.234,0.562,0.656,0.547,0.436,0.219,2.1710000000000003
18612973,0.0,1.5859999999999999,0.133,0.0,2.148,0.0,0.344,2.234
20049234,4.684,3.032,2.9859999999999998,6.5600000000000005,0.109,2.156,2.226,2.679
14264650,0.0,0.469,0.0,0.0,1.609,0.0,0.0,4.79
2527032,0.0,0.641,0.0,1.884,1.42,0.0,0.0,1.0630000000000002
25277019,19.747,25.267,9.255,30.558,20.535,14.275,6.077,29.928
10090252,0.0,0.461,0.0,0.672,1.125,1.5939999999999999,0.477,0.781
23062319,0.0,0.523,0.0,0.172,1.124,0.0,0.0,1.719
707823,3.408,6.668,3.515,9.166,4.053,5.105,2.711,10.227
3828251,0.0,4.063,0.0,1.937,2.733,0.34,1.788,1.954
4960924,0.222,1.609,0.133,1.206,4.243,1.4689999999999999,0.0,3.6799999999999997
3047329,2.931,2.335,2.102,5.8309999999999995,1.222,3.594,2.008,1.899
3528982,2.4299999999999997,2.93,5.042,2.739,1.554,4.011,0.0,2.805
8267687,3.291,3.313,0.516,6.523,1.093,1.484,0.5469999999999999,5.187
1960065,0.621,11.062,0.766,2.354,11.263,3.192,2.5300000000000002,11.731
26346721,23.145,27.937,16.917,34.74,30.827,25.668,8.366999999999999,25.945
5559852,5.356,0.852,1.124,7.54,1.8370000000000002,1.6520000000000001,0.789,6.568
3702166,0.175,1.454,0.703,0.906,2.535,0.9199999999999999,0.312,3.7350000000000003
23666596,0.061,0.907,0.0,1.557,0.73,0.953,0.242,0.336
27373070,1.713,5.264,0.75,2.923,3.702,1.4140000000000001,1.821,2.9130000000000003
20555320,2.871,3.3680000000000003,1.603,1.96,5.15,1.951,0.812,5.93
28513216,3.701,1.2810000000000001,2.164,8.18,1.74,6.664000000000001,2.4299999999999997,3.9290000000000003
22374348,2.642,10.8,1.992,4.71,13.603,3.83,3.509,10.759
28009904,1.085,2.608,1.031,0.641,2.827,0.781,1.46,3.6719999999999997
10214302,0.952,1.5939999999999999,0.0,0.716,3.946,0.0,0.0,3.259
19418467,3.898,7.171,2.298,8.186,14.651,4.3469999999999995,3.875,14.805
19204861,1.216,2.806,1.2650000000000001,1.891,3.426,2.351,1.992,6.47
28150358,1.023,4.243,0.187,1.266,5.417,0.16999999999999998,1.109,6.514
2199657,0.439,1.0,0.0,0.917,2.7670000000000003,1.6560000000000001,0.242,1.93
28493186,4.332,4.625,2.528,3.855,6.691,3.564,2.171,10.935
21008312,0.359,2.921,0.0,0.625,2.1710000000000003,0.484,0.172,7.279
33064024,3.566,3.391,0.125,2.7569999999999997,3.591,0.712,1.29,3.063
24449235,0.667,1.375,0.227,1.987,0.797,0.121,0.6639999999999999,0.954
3520927,1.955,0.469,1.447,5.352,2.455,2.489,1.585,5.258
13205924,1.0979999999999999,2.451,0.0,0.736,2.026,0.718,1.4060000000000001,3.5380000000000003
30541820,0.0,0.695,0.0,0.453,1.562,0.0,0.0,2.399
8494294,2.011,0.906,1.7349999999999999,4.9079999999999995,1.094,2.129,2.18,3.0
5088118,17.69,8.699,8.742,25.483,12.085,13.967,6.827,30.907
35939324,2.293,4.687,3.243,5.904999999999999,5.4719999999999995,4.374,3.008,7.002
3978441,18.128,13.304,5.641,28.206,19.032,12.695,7.404,13.852
33262898,2.072,5.009,1.727,3.969,3.872,2.933,2.211,6.077
12710259,7.754,4.356,2.75,14.012,4.9719999999999995,7.854,3.649,21.509
35260006,2.534,3.243,1.493,4.197,9.138,4.139,1.594,9.431000000000001
142837,1.089,2.203,0.0,0.9219999999999999,7.079,2.032,0.914,5.077999999999999
29344957,1.6320000000000001,5.57,0.906,3.694,11.9,2.992,0.57,12.521
14977038,5.368,4.889,2.54,10.399,3.096,6.532,3.008,6.967
1634487,65.721,40.118,45.615,118.797,45.412,34.207,26.099,61.278
8397735,5.763,3.0380000000000003,3.039,8.952,4.9670000000000005,7.849,2.351,1.93
12813163,0.453,1.835,0.352,0.273,3.882,0.548,0.477,5.218
7087167,4.454,4.281,2.406,2.788,6.458,3.476,1.343,10.313
793025,11.339,4.391,5.694,34.375,5.564,15.807,6.546,9.506
22538938,0.258,3.844,0.0,0.124,1.3940000000000001,0.867,0.9219999999999999,0.0
6559383,4.914,0.5,0.484,7.887,5.366,6.209,0.0,3.54
20975492,0.0,0.0,0.0,0.0,1.656,0.0,0.0,1.516
16166233,0.0,3.624,0.0,2.618,4.390000000000001,2.438,0.242,4.327999999999999
22900924,3.5220000000000002,4.968,6.811,8.123,11.633000000000001,6.561,2.3520000000000003,10.578
24486913,6.075,6.422,1.197,10.598,6.281000000000001,1.929,1.7029999999999998,11.259
9253157,2.021,8.97,1.4929999999999999,6.202999999999999,11.027000000000001,5.697,4.311,7.939
1249019,13.372,18.554,6.105,21.369,16.819,10.266,13.074,22.101
15169291,24.417,16.345,2.257,41.444,8.726,22.788,16.201999999999998,21.141
5674771,1.234,1.633,0.0,1.907,0.0,0.0,0.773,0.516
10731314,5.542,7.6000000000000005,3.518,8.519,14.139,8.38,4.087,19.57
2257809,5.535,5.1129999999999995,2.316,6.922000000000001,2.4330000000000003,3.109,3.422,4.234
22248224,1.479,0.0,0.839,1.475,0.0,0.828,0.617,1.866
1305939,7.255,13.41,6.343,11.681,29.054,21.523,8.711,29.752
3828036,12.044,5.295,8.015,21.584,4.662,6.841,6.789,16.281
2806649,1.6960000000000002,9.888,0.79,3.765,13.388,3.683,2.039,16.205
9120736,2.016,1.054,2.2430000000000003,5.224,0.669,1.998,1.2570000000000001,1.7650000000000001
32365051,0.379,2.952,0.0,2.836,4.389,4.404,1.6800000000000002,6.211
399435,8.375,15.963,4.085,11.09,36.884,10.597999999999999,8.123,27.417
6183577,16.988,17.990000000000002,4.595000000000001,31.711,17.668,19.838,5.374,15.626
22029078,1.617,5.539,1.8279999999999998,3.38,4.531000000000001,2.727,2.4130000000000003,2.492
25855928,0.618,0.406,0.0,2.045,2.214,2.388,0.0,3.696
29246582,0.0,0.7190000000000001,0.0,0.0,1.477,0.0,0.312,0.648
6796782,39.091,22.202,13.246,44.313,17.01,23.184,10.221,33.539
21653186,0.0,2.094,0.0,0.0,3.9339999999999997,0.328,0.578,5.188000000000001
22087976,1.601,2.476,0.774,3.367,4.905,1.7469999999999999,2.102,5.489
20478345,3.319,2.75,1.211,4.939,0.312,2.0869999999999997,1.718,2.21
19093517,0.574,5.998,0.9530000000000001,1.186,7.1979999999999995,2.209,0.9219999999999999,7.273
34931384,1.141,1.937,0.0,3.106,5.985,2.605,0.93,10.758
20904269,0.998,3.774,1.594,2.577,5.806,3.731,1.0,6.656000000000001
1661980,1.539,0.586,0.414,2.613,1.046,2.551,0.9690000000000001,1.695
18600374,0.942,1.0,0.0,1.145,0.531,0.0,0.203,2.3200000000000003
5785612,9.451,5.566,9.94,12.434,5.735,5.588,3.188,5.311
2642293,1.337,4.931,0.133,1.995,5.377,1.7650000000000001,1.445,7.618
584256,2.098,1.774,1.1560000000000001,5.417,1.798,1.126,0.0,4.812
4219088,0.833,1.9769999999999999,0.828,2.047,0.594,0.766,0.0,2.7350000000000003
30296521,0.0,1.5,0.0,0.917,1.6260000000000001,0.609,0.0,1.7890000000000001
24506220,1.214,0.516,1.461,1.436,2.2520000000000002,2.564,0.344,0.273
28936551,0.328,1.047,0.0,1.01,0.394,0.604,0.0,1.3679999999999999
17759441,0.0,0.0,0.0,0.0,0.394,0.0,0.0,0.461
2853589,0.0,0.0,0.0,1.3969999999999998,1.0,1.109,0.0,0.0
34272307,2.9939999999999998,1.75,0.836,3.583,2.843,3.1550000000000002,1.453,5.164
20913539,3.519,9.048,0.0,1.9689999999999999,8.43,2.516,1.9369999999999998,11.336
5125761,15.299,7.023000000000001,15.021,20.245,9.817,23.582,3.07,19.086
33868856,6.4350000000000005,3.297,3.349,12.101,2.876,3.7430000000000003,4.125,7.515
26082312,0.0,0.727,0.0,0.0,1.766,0.0,0.0,1.876
13033252,4.686999999999999,0.9600000000000001,2.258,4.093,0.0,2.3529999999999998,1.226,5.921
3549346,5.151,0.398,4.366,7.868,0.484,3.29,1.406,2.649
30729952,0.63,1.086,1.07,0.776,3.342,0.8089999999999999,0.0,2.367
33643743,6.491,9.283,4.866,3.596,15.259,4.407,0.922,12.334999999999999
22682240,4.7509999999999994,1.2730000000000001,3.0549999999999997,10.327,1.094,8.664,1.906,2.7889999999999997
10780993,7.006,7.188,4.516,9.468,20.729,7.434,7.359,17.11
3595407,1.433,0.75,0.133,3.481,4.917,1.478,0.86,3.492
5595708,4.783,3.0389999999999997,0.695,3.7030000000000003,3.442,0.484,2.969,5.554
24469731,2.448,0.469,3.5309999999999997,3.3529999999999998,0.606,3.078,1.367,0.648
2833493,1.469,1.7730000000000001,0.391,2.056,2.14,3.375,0.266,2.079
5558650,12.091,12.869,5.476,18.754,15.027,13.937,10.567,16.945
34220997,2.784,2.858,2.952,5.32,1.468,4.752,3.1879999999999997,7.904999999999999
1552798,4.094,7.055,3.562,9.828,7.692,4.378,4.491,5.383
1014229,6.787,6.2010000000000005,2.072,15.371,8.033,3.965,3.399,9.344000000000001
10216667,0.507,0.406,0.0,0.0,1.266,0.0,0.0,1.063
880056,14.58,10.844,9.745,19.398,8.899000000000001,14.338000000000001,7.758,12.986
16014546,1.063,2.758,0.757,7.466,2.439,3.965,1.1560000000000001,7.578
22611251,0.0,0.0,0.0,0.0,0.828,0.0,0.0,0.758
2557480,7.8759999999999994,3.274,4.632,9.828,3.497,6.946,3.327,7.727
922077,0.706,2.742,0.883,1.661,1.833,1.1099999999999999,0.774,1.867
30283732,0.574,0.398,0.656,0.843,0.531,0.931,0.578,0.461
1430395,3.408,6.015,1.711,3.787,6.212,2.032,3.344,11.636000000000001
12759589,9.247,9.937000000000001,2.055,14.525,5.141,9.39,5.5,10.871
3490106,1.911,7.7170000000000005,1.0070000000000001,11.668,7.055,9.15,7.523,8.447000000000001
10009844,1.909,3.43,0.0,4.134,1.846,2.453,2.0,4.9
5880297,3.65,2.5540000000000003,0.797,8.223,5.964,6.465,3.867,8.119
9381005,1.738,2.899,0.633,1.468,1.5679999999999998,1.043,1.9220000000000002,5.171
23998241,2.808,4.984,1.3050000000000002,3.545,8.945,3.215,2.1399999999999997,5.556
13547819,0.453,6.873,0.704,1.032,12.049,1.506,1.25,10.132
28853738,0.0,0.9760000000000001,0.0,0.0,0.466,0.0,0.0,0.0
25193706,2.13,3.406,0.0,5.275,1.4169999999999998,2.422,0.93,5.8740000000000006
3418874,0.318,0.868,0.0,0.54,1.05,0.484,0.0,3.8120000000000003
1131046,3.873,3.039,4.6979999999999995,3.6710000000000003,6.11,4.254,3.069,8.243
3305282,15.712,15.425,7.084,29.89,5.471,22.781,10.059999999999999,13.624
20629940,1.41,5.827,0.0,3.734,7.538,5.094,2.648,9.405
31486572,3.231,3.641,1.1949999999999998,2.144,6.1450000000000005,0.368,0.664,7.438
1994507,2.721,1.613,0.539,4.831,0.312,1.5,0.227,1.484
9249428,0.22199999999999998,4.383,0.0,0.391,4.948,0.9179999999999999,0.609,8.758
4539387,4.3069999999999995,2.0549999999999997,1.203,4.524,2.403,0.931,1.7810000000000001,3.9690000000000003
14569569,0.242,0.742,0.9219999999999999,1.4689999999999999,0.636,1.326,1.6720000000000002,1.0390000000000001
5974081,4.189,6.336,1.415,8.154,11.075,6.033,4.177,16.349
24473861,0.576,1.758,0.383,1.266,5.751,1.621,1.226,7.476
10759815,1.87,1.9929999999999999,0.438,3.395,3.14,3.859,0.359,5.041
25366020,1.365,0.375,0.0,1.172,0.0,1.312,0.0,0.883
2998980,1.995,1.593,0.531,1.944,3.384,1.668,1.218,3.047
24977255,8.196,5.538,5.162,13.896,6.3950000000000005,10.363,2.9130000000000003,8.696
2659373,1.806,4.539,1.367,3.469,5.7090000000000005,5.622,1.483,7.03
9560197,2.777,7.678,1.1640000000000001,9.373,12.126,5.412,4.382,14.853
25550414,4.991,7.781,0.555,8.120000000000001,9.334,2.852,0.242,12.422
15047111,11.638,7.179,5.792,21.314,9.492,11.784,6.006,9.469
19479460,10.041,14.615,7.697,17.913,9.849,6.371,8.889,22.544999999999998
25412715,7.3420000000000005,13.428,3.846,11.606,17.167,9.417,8.754,16.233
142995,5.037,3.134,0.75,9.26,2.749,3.587,3.969,5.554
8627618,6.21,2.672,0.25,9.038,1.484,3.64,0.961,3.931
29716826,0.591,0.961,0.086,1.462,0.5,1.4060000000000001,0.477,1.79
13846751,4.158,1.633,1.7650000000000001,3.545,3.424,2.559,0.297,5.438
8898667,4.203,3.43,0.9460000000000001,8.418,5.904,3.92,1.5939999999999999,9.435
24722022,4.77,4.75,1.101,4.698,6.58,6.152,1.9689999999999999,9.539
10846406,0.0,0.0,0.0,0.0,0.999,0.0,0.0,0.742
163451,2.242,4.7010000000000005,1.495,3.439,8.47,2.601,2.577,5.491
23531556,1.7710000000000001,0.383,1.423,1.758,0.9410000000000001,1.091,0.219,1.078
18238496,0.687,3.289,0.657,1.813,5.521,1.916,0.9219999999999999,1.4689999999999999
7505990,7.842,4.787,5.459,13.2,4.192,8.019,5.015,4.297
9757430,0.408,0.906,0.664,0.0,2.092,0.418,0.0,3.0620000000000003
32804099,1.524,5.227,1.462,5.508,7.532,3.867,1.228,6.203
26719946,0.515,2.726,0.422,1.375,3.152,0.765,0.7809999999999999,6.509
5624816,2.839,4.43,0.484,4.869,3.825,4.027,1.133,5.109
33470992,1.962,3.625,0.445,3.583,1.9809999999999999,0.585,0.492,4.633
22973813,0.0,3.181,0.0,0.9349999999999999,4.925,0.0,0.344,9.87
3671998,5.398,8.467,2.596,12.408000000000001,8.723,8.1,3.671,12.131
3146408,0.788,0.469,1.165,2.0669999999999997,0.6060000000000001,0.0,0.0,0.9530000000000001
2300167,8.306,16.73,7.675,13.167,15.846,11.559,8.482,15.524
10626143,2.428,2.398,1.2970000000000002,2.239,1.818,1.75,0.547,5.537
36252599,0.88,1.1720000000000002,0.594,1.647,1.949,1.811,0.398,3.023
27168351,2.23,3.273,1.945,4.64,6.16,3.7590000000000003,1.859,10.488
8924944,0.0,5.351,0.0,0.75,2.262,0.0,0.734,2.4930000000000003
13901,20.764,9.575,6.237,30.783,14.313,23.97,7.953,27.679000000000002
4002677,8.21,10.165,2.847,16.497,7.54,11.125,7.164,13.492
4544022,2.937,5.367,1.126,6.051,14.712,6.056,0.5780000000000001,9.445
1751923,15.256,6.311,2.641,23.405,8.11,17.427,6.085,16.764
27997976,1.57,0.5,0.9299999999999999,1.563,1.0,1.004,0.344,2.141
14760023,0.364,0.961,0.539,0.406,3.567,0.418,0.242,3.352
1581992,8.693999999999999,6.766,3.92,15.382,14.572000000000001,14.648,8.6,14.225999999999999
35005257,1.373,1.343,0.672,0.734,1.873,0.509,0.234,2.531
8860418,21.155,21.984,10.44,23.844,22.607,19.444,12.058,57.434
3676065,6.220000000000001,7.027,4.329,10.224,6.558,7.647,0.297,11.088000000000001
2395072,24.895,13.282,6.969,25.894000000000002,11.46,13.426,7.468,27.714
12362700,1.2999999999999998,4.556,0.0,2.953,3.246,1.83,1.7970000000000002,5.415
35938622,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0
27941379,8.069,7.426,1.3599999999999999,10.886,2.229,4.928,0.227,5.36
5016805,2.483,6.845,1.383,2.968,16.347,3.646,2.977,14.036
537101,4.89,2.86,1.491,4.172,6.835,3.043,0.727,4.219
24226858,4.083,7.098,2.172,9.536,6.947,5.47,2.194,7.122
31275884,3.0940000000000003,3.374,1.555,5.001,1.573,2.7190000000000003,2.008,4.976
6701449,7.534,15.671,4.037,12.268,26.019000000000002,11.328,5.92,29.144
7133616,17.711,15.157,13.115,23.082,18.367,14.798,9.593,23.598
742641,30.115000000000002,18.558,5.345,43.184,35.043,13.794,11.162,45.508
9552709,6.042,1.9380000000000002,1.089,6.333,3.795,3.002,3.133,2.9210000000000003
17117397,1.169,2.511,0.656,2.953,2.6790000000000003,2.218,1.555,2.156
31969330,1.5630000000000002,1.062,0.9770000000000001,2.99,2.477,4.192,0.367,3.132
18332411,2.377,1.546,2.617,4.103,3.7910000000000004,6.058,0.516,4.032
5109789,2.174,2.312,0.852,3.0940000000000003,6.9590000000000005,1.613,1.047,6.014
6097476,0.0,2.18,0.133,1.296,3.337,0.418,0.242,3.5469999999999997
177835,0.625,2.069,0.687,0.7969999999999999,1.264,1.637,0.6719999999999999,2.4690000000000003
34627142,1.173,1.313,0.0,3.384,0.0,0.828,0.32,0.453
24193797,1.67,2.429,0.578,3.2720000000000002,6.005,2.52,0.898,5.327
23892202,2.263,2.1639999999999997,1.4380000000000002,3.468,2.613,3.535,0.297,6.89
28207043,0.0,0.411,0.0,0.203,2.338,0.73,0.0,1.532
3599765,6.417,6.312,2.87,7.182,2.2359999999999998,9.512,4.905,6.438
6488515,5.02,3.649,5.265000000000001,7.3549999999999995,8.82,5.123,2.039,9.134
12629555,0.175,0.875,0.0,0.75,1.956,0.0,0.0,0.9219999999999999
6073527,8.117,11.019,2.851,14.945,12.756,6.483,4.57,5.275
2888116,0.0,1.538,0.0,0.0,0.579,0.328,0.234,0.922
5451260,0.0,0.555,0.0,1.541,1.226,0.0,0.0,1.039
1515881,0.74,2.484,3.1950000000000003,3.702,7.337,3.0709999999999997,0.281,5.836
27372295,0.418,0.0,0.0,0.797,0.0,0.0,0.0,0.0
2346581,2.9299999999999997,2.788,2.331,5.5120000000000005,1.025,2.634,2.484,1.516
3045845,8.458,3.212,1.6560000000000001,9.154,4.519,6.383,2.865,9.850999999999999
28913522,3.458,0.57,1.516,4.305,0.0,1.5,0.688,1.969
19389196,1.284,2.945,0.648,1.219,3.868,0.547,2.0700000000000003,1.1869999999999998
27646011,8.624,6.336,2.117,10.79,3.605,10.277000000000001,7.189,6.64
26139404,3.1590000000000003,4.421,1.546,4.7,7.902,6.183,3.391,9.469
8562282,1.706,2.3129999999999997,0.399,3.672,1.018,0.0,0.0,3.5469999999999997
25545810,2.995,3.219,0.203,5.519,2.932,3.9610000000000003,1.8900000000000001,4.804
16691088,0.543,0.0,0.0,0.942,0.547,0.0,0.0,0.297
24201336,15.455,13.857,2.5940000000000003,15.344999999999999,20.127,28.631999999999998,3.89,22.377
2557546,0.759,0.0,0.516,2.441,0.438,1.991,0.0,0.0
2750377,10.108,5.593,1.3050000000000002,11.579,12.323,4.489,1.774,30.59
7787845,0.40599999999999997,4.96,0.297,1.262,7.56,3.95,1.625,8.382
19804280,1.814,1.063,1.136,2.359,2.099,1.6869999999999998,0.937,3.867
22494035,0.0,1.5699999999999998,0.5,1.835,0.0,2.218,0.734,3.093
28842238,27.111,7.491,11.579,35.066,7.38,24.911,8.709,12.709999999999999
222328,7.037,9.425,6.281,7.031,22.441,9.19,4.39,14.63
1651747,2.57,3.7270000000000003,1.499,6.838,2.697,1.8130000000000002,1.789,4.39
582398,17.851,12.557,8.448,31.384,12.659,21.156,10.368,20.736
28922059,0.0,4.272,0.28900000000000003,1.105,4.37,0.6990000000000001,0.891,2.7039999999999997
28557616,4.5440000000000005,1.788,2.4210000000000003,5.528,2.886,8.931000000000001,1.9609999999999999,5.337
4955624,10.863999999999999,6.351,1.562,9.185,5.29,6.982,4.163,11.741
2852779,1.0739999999999998,1.266,0.656,1.6709999999999998,0.471,1.181,1.422,0.75
1374014,13.698,7.615,7.978,22.841,5.462,10.29,6.866,8.539
30233816,0.234,2.242,0.0,0.531,3.276,1.4929999999999999,1.109,2.758
26836627,2.5469999999999997,7.032,5.165,13.97,11.383000000000001,4.645,1.915,14.24
13757752,4.491,3.196,2.367,9.591,0.982,5.644,2.367,3.837
35876700,0.574,1.616,0.656,2.102,1.236,2.369,1.3119999999999998,2.6799999999999997
22787283,3.43,1.68,0.7190000000000001,1.422,4.9910000000000005,1.855,1.382,1.601
14600357,0.897,1.2269999999999999,0.839,1.453,2.925,1.284,0.961,2.7889999999999997
2426058,3.979,10.34,1.609,5.584,8.367,10.501,3.811,21.024
4908704,14.922,13.589,6.911,19.222,19.122,14.313,7.445,15.131
9048883,1.0310000000000001,0.954,0.164,2.442,3.707,0.453,1.953,7.633
11681963,11.545,7.616,5.353,23.101,4.966,12.825,6.625,7.361
6851519,1.308,0.0,0.0,1.609,1.838,0.688,0.5,3.71
9014467,1.992,0.0,0.641,2.59,1.405,0.712,0.0,0.672
2308633,9.111,9.317,7.201,11.079,13.57,9.32,5.788,13.030000000000001
1637470,7.329,6.9270000000000005,4.827999999999999,19.724,5.228,8.028,3.758,9.174
1721169,10.088000000000001,20.826,4.922000000000001,15.864,19.2,9.791,9.703,16.907
18399439,28.442,8.491,3.563,17.866,14.243,5.966,4.969,14.141
6031889,4.6080000000000005,1.9060000000000001,1.625,8.665,0.578,3.148,1.383,3.125
26886022,5.918,5.67,4.112,10.943,4.827,8.228,8.1,8.929
34073457,0.059,1.32,0.117,1.1720000000000002,2.871,0.859,0.867,3.507
9433304,0.453,3.382,0.391,0.375,2.528,0.422,0.985,1.437
12136473,0.515,0.0,0.0,0.839,1.221,0.594,0.0,0.0
9035329,0.714,1.484,0.477,1.094,1.161,0.0,0.0,2.8579999999999997
340570,1.151,0.0,0.0,0.839,0.5,0.594,0.0,0.484
5020056,5.618,4.35,2.246,6.676,8.15,4.942,1.3119999999999998,18.575
31296081,12.413,9.928,17.775,30.765,7.868,14.344,4.257,11.234
5068379,0.212,0.0,0.0,0.0,0.221,0.242,0.461,0.0
31352345,0.0,0.469,0.0,0.0,4.339,0.0,0.0,3.851
11362250,9.251,8.381,5.649,23.624,18.855,12.573,6.438,16.536
23982248,1.373,2.032,0.758,1.552,1.124,0.672,0.688,1.546
21430607,3.2239999999999998,7.812,1.93,7.477,10.075,5.301,3.46,15.350999999999999
1345780,16.24,8.065999999999999,7.143,18.337,7.537,12.402000000000001,2.9370000000000003,22.339
28911662,2.323,1.1720000000000002,0.8360000000000001,2.484,2.507,1.671,0.25,2.624
30517690,4.1129999999999995,3.5380000000000003,1.492,6.385,3.556,3.536,2.3440000000000003,8.986
